Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
[350]    0.0    0.00    0.00       1         std::__detail::_MakeUniq<Sphere>::__single_object std::make_unique<Sphere, Vector3f, double, Material::Lambertian>(Vector3f&&, double&&, Material::Lambertian&&) [350]
                0.00    0.00       1/1           Material::Lambertian&& std::forward<Material::Lambertian>(std::remove_reference<Material::Lambertian>::type&) [361]
                0.00    0.00       1/38          double&& std::forward<double>(std::remove_reference<double>::type&) [235]
                0.00    0.00       1/40          Vector3f&& std::forward<Vector3f>(std::remove_reference<Vector3f>::type&) [234]
                0.00    0.00       1/40          Sphere::Sphere(Vector3f, float, Material::Material, bool) [186]
                0.00    0.00       1/40          std::unique_ptr<Sphere, std::default_delete<Sphere> >::unique_ptr<std::default_delete<Sphere>, void>(Sphere*) [206]
-----------------------------------------------
                0.00    0.00       1/1           CreateScene(unsigned int) [291]
[351]    0.0    0.00    0.00       1         std::__detail::_MakeUniq<Sphere>::__single_object std::make_unique<Sphere, Vector3f, double, Material::Transparent>(Vector3f&&, double&&, Material::Transparent&&) [351]
                0.00    0.00       1/1           Material::Transparent&& std::forward<Material::Transparent>(std::remove_reference<Material::Transparent>::type&) [362]
                0.00    0.00       1/38          double&& std::forward<double>(std::remove_reference<double>::type&) [235]
                0.00    0.00       1/40          Vector3f&& std::forward<Vector3f>(std::remove_reference<Vector3f>::type&) [234]
                0.00    0.00       1/40          Sphere::Sphere(Vector3f, float, Material::Material, bool) [186]
                0.00    0.00       1/40          std::unique_ptr<Sphere, std::default_delete<Sphere> >::unique_ptr<std::default_delete<Sphere>, void>(Sphere*) [206]
-----------------------------------------------
                0.00    0.00       1/1           std::tuple_element<1ul, std::tuple<GLFWwindow*, void (*)(GLFWwindow*)> >::type& std::get<1ul, GLFWwindow*, void (*)(GLFWwindow*)>(std::tuple<GLFWwindow*, void (*)(GLFWwindow*)>&) [353]
[352]    0.0    0.00    0.00       1         void (*&std::__get_helper<1ul, void (*)(GLFWwindow*)>(std::_Tuple_impl<1ul, void (*)(GLFWwindow*)>&))(GLFWwindow*) [352]
                0.00    0.00       1/1           std::_Tuple_impl<1ul, void (*)(GLFWwindow*)>::_M_head(std::_Tuple_impl<1ul, void (*)(GLFWwindow*)>&) [323]
-----------------------------------------------
                0.00    0.00       1/1           std::__uniq_ptr_impl<GLFWwindow, void (*)(GLFWwindow*)>::_M_deleter() [338]
[353]    0.0    0.00    0.00       1         std::tuple_element<1ul, std::tuple<GLFWwindow*, void (*)(GLFWwindow*)> >::type& std::get<1ul, GLFWwindow*, void (*)(GLFWwindow*)>(std::tuple<GLFWwindow*, void (*)(GLFWwindow*)>&) [353]
                0.00    0.00       1/1           void (*&std::__get_helper<1ul, void (*)(GLFWwindow*)>(std::_Tuple_impl<1ul, void (*)(GLFWwindow*)>&))(GLFWwindow*) [352]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::_M_check_len(unsigned long, char const*) const [313]
[354]    0.0    0.00    0.00       1         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [354]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::push_back(VertexBufferElement&&) [347]
[355]    0.0    0.00    0.00       1         std::remove_reference<VertexBufferElement&>::type&& std::move<VertexBufferElement&>(VertexBufferElement&) [355]
-----------------------------------------------
                0.00    0.00       1/1           Scene::SetCamera(Camera) [301]
[356]    0.0    0.00    0.00       1         std::remove_reference<Camera&>::type&& std::move<Camera&>(Camera&) [356]
-----------------------------------------------
                0.00    0.00       1/1           std::unique_ptr<GLFWwindow, void (*)(GLFWwindow*)>::~unique_ptr() [279]
[357]    0.0    0.00    0.00       1         std::remove_reference<GLFWwindow*&>::type&& std::move<GLFWwindow*&>(GLFWwindow*&) [357]
-----------------------------------------------
                0.00    0.00       1/1           std::unique_ptr<GLFWwindow, void (*)(GLFWwindow*)>::unique_ptr<void (*)(GLFWwindow*), void>(GLFWwindow*, std::enable_if<!std::is_lvalue_reference<void (*)(GLFWwindow*)>::value, void (*&&)(GLFWwindow*)>::type) [320]
[358]    0.0    0.00    0.00       1         std::remove_reference<void (*&)(GLFWwindow*)>::type&& std::move<void (*&)(GLFWwindow*)>(void (*&)(GLFWwindow*)) [358]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[359]    0.0    0.00    0.00       1         std::remove_reference<std::unique_ptr<GLFWwindow, void (*)(GLFWwindow*)>&>::type&& std::move<std::unique_ptr<GLFWwindow, void (*)(GLFWwindow*)>&>(std::unique_ptr<GLFWwindow, void (*)(GLFWwindow*)>&) [359]
-----------------------------------------------
                0.00    0.00       1/1           std::__uniq_ptr_impl<GLFWwindow, void (*)(GLFWwindow*)>::__uniq_ptr_impl(std::__uniq_ptr_impl<GLFWwindow, void (*)(GLFWwindow*)>&&) [339]
[360]    0.0    0.00    0.00       1         std::remove_reference<std::tuple<GLFWwindow*, void (*)(GLFWwindow*)>&>::type&& std::move<std::tuple<GLFWwindow*, void (*)(GLFWwindow*)>&>(std::tuple<GLFWwindow*, void (*)(GLFWwindow*)>&) [360]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_MakeUniq<Sphere>::__single_object std::make_unique<Sphere, Vector3f, double, Material::Lambertian>(Vector3f&&, double&&, Material::Lambertian&&) [350]
[361]    0.0    0.00    0.00       1         Material::Lambertian&& std::forward<Material::Lambertian>(std::remove_reference<Material::Lambertian>::type&) [361]
-----------------------------------------------
                0.00    0.00       1/1           std::__detail::_MakeUniq<Sphere>::__single_object std::make_unique<Sphere, Vector3f, double, Material::Transparent>(Vector3f&&, double&&, Material::Transparent&&) [351]
[362]    0.0    0.00    0.00       1         Material::Transparent&& std::forward<Material::Transparent>(std::remove_reference<Material::Transparent>::type&) [362]
-----------------------------------------------
                0.00    0.00       1/1           std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::~vector() [349]
[363]    0.0    0.00    0.00       1         void std::_Destroy<VertexBufferElement*>(VertexBufferElement*, VertexBufferElement*) [363]
                0.00    0.00       1/1           void std::_Destroy_aux<true>::__destroy<VertexBufferElement*>(VertexBufferElement*, VertexBufferElement*) [326]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function is in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.

Copyright (C) 2012-2024 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

Index by function name

 [289] ParseShader(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [152] Vector3f::operator+(Vector3f const&) const [222] std::__uniq_ptr_impl<Sphere, std::default_delete<Sphere> >::release()
  [86] GLClearError()        [264] __gnu_cxx::__normal_iterator<VertexBufferElement*, std::vector<VertexBufferElement, std::allocator<VertexBufferElement> > >::base() const [223] std::__uniq_ptr_impl<Sphere, std::default_delete<Sphere> >::__uniq_ptr_impl(Sphere*)
 [273] CompileShader(unsigned int, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [310] __gnu_cxx::__normal_iterator<VertexBufferElement*, std::vector<VertexBufferElement, std::allocator<VertexBufferElement> > >::operator*() const [124] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__uninitialized_copy<false>::__uninit_copy<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*)
   [3] bigFatFunction()      [311] __gnu_cxx::__normal_iterator<VertexBufferElement*, std::vector<VertexBufferElement, std::allocator<VertexBufferElement> > >::operator-(long) const [341] std::tuple<GLFWwindow*, void (*)(GLFWwindow*)>::tuple<GLFWwindow*&, void (*)(GLFWwindow*), true>(GLFWwindow*&, void (*&&)(GLFWwindow*))
 [176] RotateAroundAxis(Vector3f const&, Vector3f const&, float) [78] __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::base() const [342] std::tuple<GLFWwindow*, void (*)(GLFWwindow*)>::tuple(std::tuple<GLFWwindow*, void (*)(GLFWwindow*)>&&)
 [154] degreesToRadians(double) [97] __gnu_cxx::__normal_iterator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > >::operator*() const [224] std::tuple<Object*, std::default_delete<Object> >::tuple<Object*&, std::default_delete<Sphere>, true>(Object*&, std::default_delete<Sphere>&&)
 [290] CreateShaderProgram(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [102] std::unique_ptr<GLFWwindow, void (*)(GLFWwindow*)>::get() const [225] std::tuple<Sphere*, std::default_delete<Sphere> >::tuple<true, true>()
  [87] GLLogCall(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, int) [312] std::unique_ptr<GLFWwindow, void (*)(GLFWwindow*)>::operator bool() const [159] std::enable_if<std::chrono::__is_duration<std::chrono::duration<long, std::ratio<1l, 1000l> > >::value, std::chrono::duration<long, std::ratio<1l, 1000l> > >::type std::chrono::duration_cast<std::chrono::duration<long, std::ratio<1l, 1000l> >, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
  [88] stbi__get8(stbi__context*) (stb_image.h) [143] std::unique_ptr<Object, std::default_delete<Object> >::get() const [160] std::chrono::duration<long, std::ratio<1l, 1000l> > std::chrono::__duration_cast_impl<std::chrono::duration<long, std::ratio<1l, 1000l> >, std::ratio<1l, 1000000l>, long, true, false>::__cast<long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
 [243] stbi__getn(stbi__context*, unsigned char*, int) (stb_image.h) [144] std::unique_ptr<Object, std::default_delete<Object> >::operator->() const [161] std::chrono::duration<long, std::ratio<1l, 1000000000l> >::duration<long, void>(long const&)
 [244] stbi__skip(stbi__context*, int) (stb_image.h) [277] std::_Vector_base<VertexBufferElement, std::allocator<VertexBufferElement> >::_M_get_Tp_allocator() const [162] std::chrono::duration<long, std::ratio<1l, 1000l> >::duration<long, void>(long const&)
  [63] stbi__zeof(stbi__zbuf*) (stb_image.h) [193] std::default_delete<Object>::operator()(Object*) const [163] std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >(std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&, std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > > const&)
 [291] CreateScene(unsigned int) (main.cpp) [103] std::__uniq_ptr_impl<GLFWwindow, void (*)(GLFWwindow*)>::_M_ptr() const [164] std::common_type<std::chrono::duration<long, std::ratio<1l, 1000000000l> >, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::type std::chrono::operator-<long, std::ratio<1l, 1000000000l>, long, std::ratio<1l, 1000000000l> >(std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&, std::chrono::duration<long, std::ratio<1l, 1000000000l> > const&)
   [2] RenderScene(std::unique_ptr<GLFWwindow, void (*)(GLFWwindow*)>, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) (main.cpp) [145] std::__uniq_ptr_impl<Object, std::default_delete<Object> >::_M_ptr() const [281] std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::_S_max_size(std::allocator<VertexBufferElement> const&)
 [251] stbi__fopen(char const*, char const*) (stb_image.h) [112] std::initializer_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::end() const [282] std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::_S_relocate(VertexBufferElement*, VertexBufferElement*, VertexBufferElement*, std::allocator<VertexBufferElement>&)
  [65] stbi__zget8(stbi__zbuf*) (stb_image.h) [113] std::initializer_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::size() const [343] VertexBufferElement& std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::emplace_back<VertexBufferElement>(VertexBufferElement&&)
   [6] stbi__do_png(stbi__png*, int*, int*, int*, int, stbi__result_info*) (stb_image.h) [90] std::initializer_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >::begin() const [344] void std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::_M_realloc_insert<VertexBufferElement>(__gnu_cxx::__normal_iterator<VertexBufferElement*, std::vector<VertexBufferElement, std::allocator<VertexBufferElement> > >, VertexBufferElement&&)
 [245] stbi__malloc(unsigned long) (stb_image.h) [110] std::chrono::time_point<std::chrono::_V2::steady_clock, std::chrono::duration<long, std::ratio<1l, 1000000000l> > >::time_since_epoch() const [283] std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::end()
 [252] stbi__rewind(stbi__context*) (stb_image.h) [99] std::chrono::duration<long, std::ratio<1l, 1000000000l> >::count() const [345] std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::back()
  [13] stbi__do_zlib(stbi__zbuf*, char*, int, int, int) (stb_image.h) [158] std::chrono::duration<long, std::ratio<1l, 1000l> >::count() const [346] std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::begin()
 [150] stbi__get16be(stbi__context*) (stb_image.h) [313] std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::_M_check_len(unsigned long, char const*) const [347] std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::push_back(VertexBufferElement&&)
 [165] stbi__get32be(stbi__context*) (stb_image.h) [260] std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::size() const [348] std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::vector()
   [7] stbi__png_load(stbi__context*, int*, int*, int*, int, stbi__result_info*) (stb_image.h) [278] std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::max_size() const [349] std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::~vector()
 [253] stbi__png_test(stbi__context*) (stb_image.h) [314] std::vector<VertexBufferElement, std::allocator<VertexBufferElement> >::operator[](unsigned long) const [125] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_max_size(std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
  [66] stbi__zreceive(stbi__zbuf*, int) (stb_image.h) [250] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::size() const [126] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_S_check_init_len(unsigned long, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
  [67] stbi__fill_bits(stbi__zbuf*) (stb_image.h) [104] std::_Head_base<0ul, GLFWwindow*, false>::_M_head(std::_Head_base<0ul, GLFWwindow*, false> const&) [127] void std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_range_initialize<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const*, std::forward_iterator_tag)
   [8] stbi__load_main(stbi__context*, int*, int*, int*, int, stbi__result_info*, int) (stb_image.h) [266] std::_Head_base<0ul, GLFWwindow*, false>::_M_head(std::_Head_base<0ul, GLFWwindow*, false>&) [135] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::end()
  [14] stbi__parse_zlib(stbi__zbuf*, int) (stb_image.h) [315] std::_Head_base<0ul, GLFWwindow*, false>::_Head_base<GLFWwindow*&>(GLFWwindow*&) [136] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::begin()
 [254] stbi__start_file(stbi__context*, _IO_FILE*) (stb_image.h) [146] std::_Head_base<0ul, Object*, false>::_M_head(std::_Head_base<0ul, Object*, false> const&) [128] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::vector(std::initializer_list<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > const&)
 [182] stbi__stdio_read(void*, char*, int) (stb_image.h) [194] std::_Head_base<0ul, Object*, false>::_M_head(std::_Head_base<0ul, Object*, false>&) [129] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::~vector()
  [68] stbi__bit_reverse(int, int) (stb_image.h) [195] std::_Head_base<0ul, Object*, false>::_Head_base<Object*&>(Object*&) [249] std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::operator[](unsigned long)
 [255] stbi__malloc_mad2(int, int, int) (stb_image.h) [166] std::_Head_base<0ul, Sphere*, false>::_M_head(std::_Head_base<0ul, Sphere*, false>&) [74] void std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::_M_construct<char const*>(char const*, char const*, std::forward_iterator_tag)
 [256] stbi__malloc_mad3(int, int, int, int) (stb_image.h) [196] std::_Head_base<0ul, Sphere*, false>::_Head_base() [75] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(char const*, std::allocator<char> const&)
  [69] stbi__bitreverse16(int) (stb_image.h) [316] std::_Head_base<1ul, void (*)(GLFWwindow*), false>::_M_head(std::_Head_base<1ul, void (*)(GLFWwindow*), false>&) [137] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >::basic_string<std::allocator<char> >(unsigned long, char, std::allocator<char> const&)
 [240] stbi__refill_buffer(stbi__context*) (stb_image.h) [317] std::_Head_base<1ul, void (*)(GLFWwindow*), false>::_Head_base<void (*)(GLFWwindow*)>(void (*&&)(GLFWwindow*)) [138] std::__cxx11::to_string(unsigned int)
 [242] stbi__addsizes_valid(int, int) (stb_image.h) [197] std::_Head_base<1ul, std::default_delete<Object>, true>::_M_head(std::_Head_base<1ul, std::default_delete<Object>, true>&) [139] unsigned int std::__detail::__to_chars_len<unsigned int>(unsigned int, int)
   [9] stbi__parse_png_file(stbi__png*, int, int) (stb_image.h) [198] std::_Head_base<1ul, std::default_delete<Object>, true>::_Head_base<std::default_delete<Sphere> >(std::default_delete<Sphere>&&) [140] void std::__detail::__to_chars_10_impl<unsigned int>(char*, unsigned int, unsigned int)
 [175] stbi__zbuild_huffman(stbi__zhuffman*, unsigned char const*, int) (stb_image.h) [199] std::_Head_base<1ul, std::default_delete<Sphere>, true>::_M_head(std::_Head_base<1ul, std::default_delete<Sphere>, true>&) [93] void std::_Construct<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&)
 [246] stbi__mad2sizes_valid(int, int, int) (stb_image.h) [200] std::_Head_base<1ul, std::default_delete<Sphere>, true>::_Head_base() [80] std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >* std::__addressof<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&)
 [247] stbi__mad3sizes_valid(int, int, int, int) (stb_image.h) [318] std::unique_ptr<GLFWwindow, void (*)(GLFWwindow*)>::get_deleter() [350] std::__detail::_MakeUniq<Sphere>::__single_object std::make_unique<Sphere, Vector3f, double, Material::Lambertian>(Vector3f&&, double&&, Material::Lambertian&&)
 [236] stbi__mul2sizes_valid(int, int) (stb_image.h) [319] std::unique_ptr<GLFWwindow, void (*)(GLFWwindow*)>::unique_ptr(std::unique_ptr<GLFWwindow, void (*)(GLFWwindow*)>&&) [238] std::__detail::_MakeUniq<Sphere>::__single_object std::make_unique<Sphere, Vector3f, double, Material::Reflective>(Vector3f&&, double&&, Material::Reflective&&)
 [257] stbi__start_callbacks(stbi__context*, stbi_io_callbacks*, void*) (stb_image.h) [320] std::unique_ptr<GLFWwindow, void (*)(GLFWwindow*)>::unique_ptr<void (*)(GLFWwindow*), void>(GLFWwindow*, std::enable_if<!std::is_lvalue_reference<void (*)(GLFWwindow*)>::value, void (*&&)(GLFWwindow*)>::type) [351] std::__detail::_MakeUniq<Sphere>::__single_object std::make_unique<Sphere, Vector3f, double, Material::Transparent>(Vector3f&&, double&&, Material::Transparent&&)
  [64] stbi__zhuffman_decode(stbi__zbuf*, stbi__zhuffman*) (stb_image.h) [279] std::unique_ptr<GLFWwindow, void (*)(GLFWwindow*)>::~unique_ptr() [284] std::__detail::_MakeUniq<Sphere>::__single_object std::make_unique<Sphere, Vector3f, int, Material::LightSource>(Vector3f&&, int&&, Material::LightSource&&)
 [248] stbi__check_png_header(stbi__context*) (stb_image.h) [201] std::unique_ptr<Object, std::default_delete<Object> >::get_deleter() [106] GLFWwindow* const& std::__get_helper<0ul, GLFWwindow*, void (*)(GLFWwindow*)>(std::_Tuple_impl<0ul, GLFWwindow*, void (*)(GLFWwindow*)> const&)
  [15] stbi__create_png_image(stbi__png*, unsigned char*, unsigned int, int, int, int, int) (stb_image.h) [202] std::unique_ptr<Object, std::default_delete<Object> >::unique_ptr<Sphere, std::default_delete<Sphere>, void>(std::unique_ptr<Sphere, std::default_delete<Sphere> >&&) [270] GLFWwindow*& std::__get_helper<0ul, GLFWwindow*, void (*)(GLFWwindow*)>(std::_Tuple_impl<0ul, GLFWwindow*, void (*)(GLFWwindow*)>&)
 [181] stbi__get_chunk_header(stbi__context*) (stb_image.h) [203] std::unique_ptr<Object, std::default_delete<Object> >::~unique_ptr() [148] Object* const& std::__get_helper<0ul, Object*, std::default_delete<Object> >(std::_Tuple_impl<0ul, Object*, std::default_delete<Object> > const&)
 [258] stbi__parse_zlib_header(stbi__zbuf*) (stb_image.h) [204] std::unique_ptr<Sphere, std::default_delete<Sphere> >::get_deleter() [226] Object*& std::__get_helper<0ul, Object*, std::default_delete<Object> >(std::_Tuple_impl<0ul, Object*, std::default_delete<Object> >&)
  [12] stbi__parse_huffman_block(stbi__zbuf*) (stb_image.h) [205] std::unique_ptr<Sphere, std::default_delete<Sphere> >::release() [169] Sphere*& std::__get_helper<0ul, Sphere*, std::default_delete<Sphere> >(std::_Tuple_impl<0ul, Sphere*, std::default_delete<Sphere> >&)
  [16] stbi__create_png_image_raw(stbi__png*, unsigned char*, unsigned int, int, unsigned int, unsigned int, int, int) (stb_image.h) [206] std::unique_ptr<Sphere, std::default_delete<Sphere> >::unique_ptr<std::default_delete<Sphere>, void>(Sphere*) [352] void (*&std::__get_helper<1ul, void (*)(GLFWwindow*)>(std::_Tuple_impl<1ul, void (*)(GLFWwindow*)>&))(GLFWwindow*)
 [241] stbi__compute_huffman_codes(stbi__zbuf*) (stb_image.h) [207] std::unique_ptr<Sphere, std::default_delete<Sphere> >::~unique_ptr() [227] std::default_delete<Object>& std::__get_helper<1ul, std::default_delete<Object>>(std::_Tuple_impl<1ul, std::default_delete<Object>>&)
  [70] stbi__zhuffman_decode_slowpath(stbi__zbuf*, stbi__zhuffman*) (stb_image.h) [105] std::_Tuple_impl<0ul, GLFWwindow*, void (*)(GLFWwindow*)>::_M_head(std::_Tuple_impl<0ul, GLFWwindow*, void (*)(GLFWwindow*)> const&) [228] std::default_delete<Sphere>& std::__get_helper<1ul, std::default_delete<Sphere>>(std::_Tuple_impl<1ul, std::default_delete<Sphere>>&)
  [10] stbi__load_and_postprocess_8bit(stbi__context*, int*, int*, int*, int) (stb_image.h) [267] std::_Tuple_impl<0ul, GLFWwindow*, void (*)(GLFWwindow*)>::_M_head(std::_Tuple_impl<0ul, GLFWwindow*, void (*)(GLFWwindow*)>&) [261] VertexBufferElement* std::__niter_base<VertexBufferElement*>(VertexBufferElement*)
